0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0.43416717648506165,0.37957313656806946,-0.16582009196281433,0.9999850988388062,0.4381323456764221,0.372772216796875,-0.15399903059005737,0.9999393224716187,0.4406539797782898,0.37353280186653137,-0.1540002077817917,0.9999427795410156,0.44275999069213867,0.37441152334213257,-0.15397368371486664,0.9999417066574097,0.43091902136802673,0.37230098247528076,-0.15241271257400513,0.9999427795410156,0.42836910486221313,0.37265264987945557,-0.15240539610385895,0.9999406337738037,0.42581412196159363,0.3731423318386078,-0.15240168571472168,0.9999386072158813,0.4456533193588257,0.3846653401851654,-0.08828186243772507,0.999874472618103,0.4219140112400055,0.3845139741897583,-0.08140208572149277,0.9998345375061035,0.4391964077949524,0.3943701982498169,-0.1417522430419922,0.9999737739562988,0.4290759861469269,0.393632709980011,-0.139747753739357,0.9999698400497437,0.46862533688545227,0.46407783031463623,-0.06348758935928345,0.9999746084213257,0.40023183822631836,0.46511411666870117,-0.03659050539135933,0.9999152421951294,0.4795023798942566,0.5527877807617188,-0.05123920738697052,0.9959824085235596,0.38377344608306885,0.5563141703605652,-0.015501060523092747,0.9817075133323669,0.4766214191913605,0.6312011480331421,-0.12362025678157806,0.9930003881454468,0.38769036531448364,0.6382472515106201,-0.07551435381174088,0.9702941179275513,0.47722017765045166,0.6567778587341309,-0.14681924879550934,0.9837608933448792,0.3883116543292999,0.665209174156189,-0.09642378985881805,0.9404662251472473,0.47374409437179565,0.6527360677719116,-0.16589494049549103,0.9842284917831421,0.3937138617038727,0.6612831950187683,-0.11455171555280685,0.9422774314880371,0.4725198447704315,0.6433684229850769,-0.13196808099746704,0.9796954393386841,0.39503347873687744,0.6524869799613953,-0.08430523425340652,0.9346410632133484,0.45247069001197815,0.6462025046348572,-0.01089885737746954,0.9996472597122192,0.41247063875198364,0.6456419825553894,0.010815120302140713,0.9996684789657593,0.44966843724250793,0.7763398885726929,0.0008795273606665432,0.9868921637535095,0.4149532914161682,0.7733020186424255,0.027928119525313377,0.9839478731155396,0.4399762749671936,0.8999312520027161,0.09381695836782455,0.9848228693008423,0.42306625843048096,0.903138279914856,0.12082355469465256,0.9835492372512817,0.44068068265914917,0.9148867130279541,0.09783113747835159,0.8415019512176514,0.4267386794090271,0.9177765250205994,0.1250828206539154,0.8729197978973389,0.4389024078845978,0.9450539350509644,0.016843551769852638,0.977781355381012,0.4133736789226532,0.9540719389915466,0.05156492814421654,0.9778432250022888
0.4383552670478821,0.37890997529029846,-0.17093372344970703,0.999992847442627,0.44085654616355896,0.37143880128860474,-0.15837520360946655,0.9999675750732422,0.44299018383026123,0.37187591195106506,-0.1583789438009262,0.999968409538269,0.4451776146888733,0.37240251898765564,-0.15836302936077118,0.9999687671661377,0.4341203570365906,0.3718600869178772,-0.1587158590555191,0.9999704360961914,0.43170365691185,0.3726924657821655,-0.15870653092861176,0.9999701976776123,0.42896735668182373,0.3737354576587677,-0.1586935669183731,0.9999693632125854,0.4469667971134186,0.3797788918018341,-0.08755794167518616,0.9999302625656128,0.4248560667037964,0.382982075214386,-0.08963434398174286,0.9999288320541382,0.4429631531238556,0.39292216300964355,-0.14482001960277557,0.999987006187439,0.434010773897171,0.3934284448623657,-0.14541469514369965,0.9999849796295166,0.4704684913158417,0.4637785851955414,-0.05132140591740608,0.9999868869781494,0.4014154076576233,0.4639749526977539,-0.04495106637477875,0.9999500513076782,0.4817461669445038,0.5516291856765747,-0.021675147116184235,0.9964931607246399,0.38241270184516907,0.5488113164901733,-0.022024864330887794,0.989000678062439,0.48319387435913086,0.6272544860839844,-0.08553850650787354,0.9947412014007568,0.3828449547290802,0.6313400268554688,-0.07661349326372147,0.9767550826072693,0.48475778102874756,0.6545684337615967,-0.10483204573392868,0.9867553114891052,0.37986642122268677,0.6582568287849426,-0.09593639522790909,0.9491064548492432,0.47938278317451477,0.6522457599639893,-0.1257636994123459,0.9875097274780273,0.38554418087005615,0.6563001871109009,-0.11503651738166809,0.950613260269165,0.4773915112018585,0.6425334811210632,-0.09433501213788986,0.9834948182106018,0.3881147503852844,0.6471337676048279,-0.08538011461496353,0.9407777190208435,0.4542961120605469,0.6424509286880493,-0.003026318969205022,0.9997939467430115,0.4138593375682831,0.641990065574646,0.0029244222678244114,0.9997637867927551,0.44960126280784607,0.7809740900993347,0.001132200239226222,0.9900780916213989,0.4173702597618103,0.7752405405044556,0.009687920100986958,0.9874775409698486,0.4403572976589203,0.903158962726593,0.08871252834796906,0.9901770949363708,0.42376708984375,0.9025774598121643,0.10269730538129807,0.9866733551025391,0.440079003572464,0.9185881614685059,0.09198551625013351,0.8833608031272888,0.4256536662578583,0.9187026023864746,0.1066940575838089,0.8493797779083252,0.4419236183166504,0.9485148191452026,0.0073029641062021255,0.985579252243042,0.41749775409698486,0.9535479545593262,0.027017543092370033,0.9825668931007385
0.4364970028400421,0.38052019476890564,-0.16317492723464966,0.99998939037323,0.4394820034503937,0.3735886514186859,-0.15249517560005188,0.9999576807022095,0.441951721906662,0.3741541802883148,-0.1525009423494339,0.9999574422836304,0.44424253702163696,0.3748038113117218,-0.15248918533325195,0.999961256980896,0.43269750475883484,0.3742673993110657,-0.15164320170879364,0.9999587535858154,0.4302659034729004,0.3752621114253998,-0.1516428142786026,0.9999593496322632,0.4278201460838318,0.37640824913978577,-0.15164245665073395,0.9999616146087646,0.4478728473186493,0.38491666316986084,-0.08846760541200638,0.9999243021011353,0.42452144622802734,0.3888610005378723,-0.08476667106151581,0.9999097585678101,0.44231441617012024,0.39418530464172363,-0.1394294649362564,0.9999874830245972,0.4319940507411957,0.3939371407032013,-0.1383773237466812,0.999982476234436,0.47349902987480164,0.47023826837539673,-0.048637453466653824,0.9999827146530151,0.4021919369697571,0.4691856801509857,-0.042136114090681076,0.9999364614486694,0.48989197611808777,0.5474064350128174,-0.011850758455693722,0.9959287047386169,0.37641793489456177,0.5365666151046753,-0.010932245291769505,0.991378664970398,0.49224933981895447,0.6216233372688293,-0.06315062195062637,0.99112468957901,0.3730503022670746,0.6177704334259033,-0.061158183962106705,0.9744383096694946,0.4939504563808441,0.6476557850837708,-0.07868775725364685,0.9767869114875793,0.36775028705596924,0.6412047743797302,-0.07806973904371262,0.9389749765396118,0.4881715178489685,0.6454258561134338,-0.09804210066795349,0.9785887002944946,0.37235280871391296,0.6414914727210999,-0.09819259494543076,0.942809522151947,0.485562264919281,0.6367383003234863,-0.07101523131132126,0.9728585481643677,0.37533679604530334,0.6346661448478699,-0.07041273266077042,0.9334534406661987,0.45520463585853577,0.6442504525184631,-0.0014964169822633266,0.9997190833091736,0.4165107309818268,0.6435298323631287,0.0013875444419682026,0.9996223449707031,0.4492197036743164,0.7830594778060913,0.006614553742110729,0.9809300899505615,0.4197075068950653,0.7784377336502075,0.005711795296519995,0.9790431261062622,0.4383925199508667,0.9019203782081604,0.10169605910778046,0.9848270416259766,0.4218645393848419,0.9046761393547058,0.10514961928129196,0.9746550917625427,0.4364315867424011,0.9170233011245728,0.10587853938341141,0.8142887949943542,0.4240545928478241,0.917212188243866,0.11022768169641495,0.7212945818901062,0.4420507550239563,0.9469077587127686,0.018661214038729668,0.9803977608680725,0.42111003398895264,0.9522339105606079,0.02770644798874855,0.9734641313552856
0.43269985914230347,0.42523908615112305,-0.11442114412784576,0.9999383687973022,0.4368779957294464,0.4201231598854065,-0.10127425938844681,0.9998739957809448,0.4392460584640503,0.4210398197174072,-0.10128946602344513,0.999876856803894,0.4416392743587494,0.42217200994491577,-0.10127986967563629,0.9998753070831299,0.4294467270374298,0.4200449585914612,-0.09984249621629715,0.9998586177825928,0.42683014273643494,0.42095428705215454,-0.09984942525625229,0.9998599290847778,0.4244239032268524,0.42213788628578186,-0.09983640164136887,0.9998601675033569,0.4466608166694641,0.43577811121940613,-0.03443257138133049,0.9998094439506531,0.42179861664772034,0.4386494755744934,-0.027580859139561653,0.9997068047523499,0.43923527002334595,0.44095176458358765,-0.09101790934801102,0.9999501705169678,0.42890465259552,0.43891382217407227,-0.08901884406805038,0.9999384880065918,0.47174587845802307,0.5161298513412476,-0.02556011453270912,0.999935507774353,0.40223681926727295,0.5173114538192749,-0.007440070156008005,0.9998334646224976,0.4900353252887726,0.5724550485610962,-0.12636730074882507,0.9811432361602783,0.38478192687034607,0.5784813165664673,-0.08989017456769943,0.9844471216201782,0.49392169713974,0.5913397669792175,-0.2926195561885834,0.9856831431388855,0.3810988664627075,0.606695294380188,-0.243092343211174,0.9869359135627747,0.49567729234695435,0.6060708165168762,-0.329579621553421,0.9782821536064148,0.3781171143054962,0.6270870566368103,-0.27875104546546936,0.9768442511558533,0.4892749488353729,0.6017796397209167,-0.3379371762275696,0.9792992472648621,0.3846910893917084,0.6237677335739136,-0.2849646210670471,0.9779892563819885,0.48638394474983215,0.5972277522087097,-0.2999078035354614,0.9735028743743896,0.387726753950119,0.6183828115463257,-0.25009530782699585,0.9727364778518677,0.4537208378314972,0.6841586828231812,-0.005369334015995264,0.9998144507408142,0.4143323302268982,0.6813308596611023,0.0052797007374465466,0.9997856020927429,0.4464617371559143,0.8067899942398071,0.023603392764925957,0.9878532886505127,0.41923922300338745,0.8041929006576538,0.02471637725830078,0.9858534336090088,0.44052842259407043,0.9115992188453674,0.1641395092010498,0.9785818457603455,0.4205901324748993,0.9139500856399536,0.15746721625328064,0.9778832197189331,0.4396483302116394,0.9239657521247864,0.1742076873779297,0.7241740822792053,0.4242871105670929,0.9257606267929077,0.16675692796707153,0.7245405912399292,0.4402218461036682,0.953372061252594,0.09726119786500931,0.972176194190979,0.41814279556274414,0.9625057578086853,0.09033996611833572,0.9741770029067993
0.43191245198249817,0.4569092094898224,-0.1410602182149887,0.9999573230743408,0.435724675655365,0.4490710198879242,-0.12818633019924164,0.9999020099639893,0.43833523988723755,0.45007023215293884,-0.1281753033399582,0.9998787641525269,0.440929114818573,0.45127472281455994,-0.1282062530517578,0.9998832941055298,0.4286668598651886,0.4483451843261719,-0.12358797341585159,0.9999160766601562,0.4263720214366913,0.4487195909023285,-0.12360905855894089,0.9999188184738159,0.42388221621513367,0.4491051733493805,-0.12360872328281403,0.9999358654022217,0.4454303979873657,0.46258050203323364,-0.06789606064558029,0.999783456325531,0.4200185239315033,0.4625689387321472,-0.04761035367846489,0.9998561143875122,0.43757253885269165,0.47240591049194336,-0.12048183381557465,0.9999305009841919,0.4278160631656647,0.4711114168167114,-0.11478853225708008,0.99993896484375,0.46814167499542236,0.533616304397583,-0.0479249581694603,0.9992281198501587,0.3998332917690277,0.5399911403656006,-0.016560569405555725,0.9990862607955933,0.5064677596092224,0.5637099742889404,-0.13066789507865906,0.9981611371040344,0.3703592121601105,0.6055257320404053,-0.09598028659820557,0.9936311841011047,0.48398303985595703,0.48806852102279663,-0.208534374833107,0.9942598342895508,0.3802005648612976,0.5258440375328064,-0.2192450910806656,0.9916245341300964,0.4801998734474182,0.46330371499061584,-0.2283545881509781,0.9721164703369141,0.3806208670139313,0.5052158832550049,-0.24740715324878693,0.9698246717453003,0.4749607741832733,0.46090471744537354,-0.2116054743528366,0.96657794713974,0.3841739296913147,0.4999886453151703,-0.23121009767055511,0.9652764797210693,0.47339126467704773,0.47041982412338257,-0.2033642679452896,0.9575374126434326,0.3859928250312805,0.5068331956863403,-0.21705509722232819,0.9535132050514221,0.4520435333251953,0.7150156497955322,-0.008353959769010544,0.999453604221344,0.412424772977829,0.7123928070068359,0.008208448998630047,0.9993717074394226,0.4425400495529175,0.8321417570114136,0.018144410103559494,0.9877391457557678,0.4133452773094177,0.8359308838844299,0.045783881098032,0.9846263527870178,0.4418369233608246,0.9103113412857056,0.2141931802034378,0.9681602716445923,0.4216878116130829,0.915751576423645,0.20592087507247925,0.9779661297798157,0.4415603280067444,0.920928418636322,0.23142242431640625,0.8018088936805725,0.4249055087566376,0.925450325012207,0.2199726402759552,0.8141306638717651,0.4406222403049469,0.9545962810516357,0.16874819993972778,0.9614396691322327,0.4172143042087555,0.9648123383522034,0.15556450188159943,0.9682852029800415
0.4308546185493469,0.3405454754829407,-0.12405470758676529,0.9999549388885498,0.4340071380138397,0.33651548624038696,-0.10226304084062576,0.9998999834060669,0.43620041012763977,0.3372070789337158,-0.1022171601653099,0.9998574256896973,0.4383721351623535,0.33780938386917114,-0.10221406072378159,0.9998849630355835,0.427816241979599,0.3368456959724426,-0.09846312552690506,0.9999150037765503,0.42566996812820435,0.33768710494041443,-0.0984850749373436,0.9998890161514282,0.42366042733192444,0.3383117616176605,-0.0984731912612915,0.9999268054962158,0.4427015483379364,0.3513280749320984,-0.018638158217072487,0.9997753500938416,0.4215790629386902,0.348985880613327,0.0003492895921226591,0.9998430013656616,0.43526026606559753,0.35097071528434753,-0.09621833264827728,0.999776303768158,0.42759352922439575,0.3520207107067108,-0.09098082035779953,0.9998306035995483,0.46372541785240173,0.40347838401794434,-0.020901994779706,0.9988352656364441,0.40166404843330383,0.4029631018638611,0.013452126644551754,0.9990191459655762,0.49227893352508545,0.3286243677139282,-0.08777982741594315,0.997775137424469,0.37206146121025085,0.3255941569805145,-0.05091298744082451,0.9978066086769104,0.4812242388725281,0.23624897003173828,-0.1222032755613327,0.9894253015518188,0.3880503475666046,0.2355218529701233,-0.09875685721635818,0.9926829934120178,0.4786671996116638,0.21125417947769165,-0.15008307993412018,0.9597463011741638,0.39114683866500854,0.2194262146949768,-0.1336039900779724,0.9660007953643799,0.4733961820602417,0.21011248230934143,-0.1491464227437973,0.955206036567688,0.3963334262371063,0.216016948223114,-0.12124919146299362,0.9608767628669739,0.47287970781326294,0.21899735927581787,-0.12682023644447327,0.9560642242431641,0.39685821533203125,0.2218419909477234,-0.10041385143995285,0.959628164768219,0.45180073380470276,0.6246238350868225,-0.019534749910235405,0.9994556307792664,0.4141780734062195,0.6219014525413513,0.01948682591319084,0.9993815422058105,0.4523351490497589,0.751766562461853,0.009546793065965176,0.9902738928794861,0.41330453753471375,0.7610659599304199,0.03621465340256691,0.9915459752082825,0.4469226598739624,0.8821655511856079,0.1551080048084259,0.9860792756080627,0.4218991696834564,0.8928616046905518,0.16930747032165527,0.9903706908226013,0.44562140107154846,0.8941786885261536,0.16328053176403046,0.879134476184845,0.4262242913246155,0.9043932557106018,0.1769583523273468,0.9219507575035095,0.4438251256942749,0.9468174576759338,0.05910405144095421,0.9796400666236877,0.4184108376502991,0.9546175599098206,0.08476139605045319,0.9859973192214966
0.4271866977214813,0.24703799188137054,-0.23548837006092072,0.9993583559989929,0.43053680658340454,0.24062827229499817,-0.21990682184696198,0.9984582662582397,0.4329821765422821,0.2414953112602234,-0.21986566483974457,0.9981751441955566,0.43553322553634644,0.24226704239845276,-0.21989573538303375,0.9983412027359009,0.4243132770061493,0.24035994708538055,-0.21420632302761078,0.9984149932861328,0.4223517179489136,0.24102947115898132,-0.21424752473831177,0.9980813264846802,0.4204518496990204,0.2418856918811798,-0.2142743319272995,0.9982977509498596,0.44169145822525024,0.2550508975982666,-0.14730830490589142,0.9961594343185425,0.4182415306568146,0.25755026936531067,-0.1202903464436531,0.9966254234313965,0.43233928084373474,0.25855952501296997,-0.20961236953735352,0.997912585735321,0.42396679520606995,0.25845077633857727,-0.2019411027431488,0.9979509711265564,0.465247243642807,0.30793496966362,-0.13572070002555847,0.9982056617736816,0.4011479318141937,0.3091367781162262,-0.11041335761547089,0.9974026083946228,0.483442485332489,0.21239939332008362,-0.19785037636756897,0.9971959590911865,0.38073644042015076,0.21314939856529236,-0.15620875358581543,0.9928903579711914,0.4805929958820343,0.10279110074043274,-0.24088603258132935,0.9901888966560364,0.379813015460968,0.10498511791229248,-0.20640429854393005,0.9799485802650452,0.4801786541938782,0.08426934480667114,-0.27015870809555054,0.9649112224578857,0.38203665614128113,0.09077203273773193,-0.24144884943962097,0.938453197479248,0.47395774722099304,0.08206167817115784,-0.27014094591140747,0.9616297483444214,0.3892993927001953,0.08690237998962402,-0.23694562911987305,0.9340645670890808,0.47259074449539185,0.08836352825164795,-0.2456982433795929,0.9618616700172424,0.39028340578079224,0.09154683351516724,-0.21132296323776245,0.9368311166763306,0.4519225060939789,0.5389638543128967,-0.0020981556735932827,0.9994981288909912,0.40977710485458374,0.539023756980896,0.001943316776305437,0.9994528889656067,0.45785537362098694,0.6662132143974304,0.06476385146379471,0.9711453914642334,0.4101489186286926,0.6641944646835327,0.01127470750361681,0.977369487285614,0.45918312668800354,0.79020094871521,0.2787417769432068,0.9614887833595276,0.41592830419540405,0.7810326218605042,0.2201237976551056,0.9640085697174072,0.4531298577785492,0.795911431312561,0.2951372563838959,0.7732108235359192,0.4170020520687103,0.7883173823356628,0.23628109693527222,0.7632585167884827,0.4609183073043823,0.86367267370224,0.18589527904987335,0.9464282393455505,0.42283329367637634,0.8529984354972839,0.13085830211639404,0.954831600189209
0.43060222268104553,0.2444201409816742,-0.18983784317970276,0.9998041987419128,0.4339807629585266,0.23818206787109375,-0.1693049818277359,0.9995133876800537,0.4362797141075134,0.23907729983329773,-0.16924239695072174,0.9993237257003784,0.4385998547077179,0.24013075232505798,-0.16926459968090057,0.9994188547134399,0.4270491600036621,0.23806749284267426,-0.16753354668617249,0.9995835423469543,0.42446449398994446,0.23895767331123352,-0.1675538867712021,0.9994497895240784,0.42204421758651733,0.23981136083602905,-0.16756412386894226,0.9995608925819397,0.44354718923568726,0.253476083278656,-0.08586956560611725,0.9985448122024536,0.4190787971019745,0.2515559196472168,-0.07580717653036118,0.9991700649261475,0.43543481826782227,0.257104754447937,-0.1610313355922699,0.9991652965545654,0.4265564978122711,0.25671127438545227,-0.15821842849254608,0.9993065595626831,0.46545085310935974,0.3089330196380615,-0.07611120492219925,0.9984402060508728,0.3992825746536255,0.3064807653427124,-0.07096388936042786,0.9981797933578491,0.49260658025741577,0.22555187344551086,-0.12446534633636475,0.9967346787452698,0.3696621060371399,0.21752533316612244,-0.1293109506368637,0.9969419836997986,0.4828207790851593,0.11729973554611206,-0.1560325175523758,0.9891971945762634,0.37965184450149536,0.11539837718009949,-0.16492438316345215,0.9901963472366333,0.4812232255935669,0.09473112225532532,-0.18162590265274048,0.9628515243530273,0.38154900074005127,0.09719914197921753,-0.19880223274230957,0.9607393145561218,0.47416409850120544,0.09245681762695312,-0.18293748795986176,0.9585485458374023,0.3885391354560852,0.09458714723587036,-0.18679140508174896,0.9556971788406372,0.4730658233165741,0.09996902942657471,-0.16159288585186005,0.9602717161178589,0.3896304965019226,0.10089817643165588,-0.16660498082637787,0.9573593139648438,0.45181021094322205,0.534510612487793,-0.004557664040476084,0.9997616410255432,0.409147173166275,0.5317833423614502,0.0044082533568143845,0.9996788501739502,0.4573383331298828,0.6700890064239502,0.024414444342255592,0.9897540211677551,0.40391552448272705,0.6659526824951172,0.05207182839512825,0.9865152835845947,0.455426424741745,0.7949562072753906,0.20796391367912292,0.9805501103401184,0.4049420654773712,0.7748583555221558,0.2724599838256836,0.9806817173957825,0.4504059851169586,0.8070125579833984,0.22135165333747864,0.8634070158004761,0.4098758399486542,0.7844048738479614,0.29013681411743164,0.8784697651863098,0.4595027267932892,0.86454176902771,0.11747944355010986,0.9668146371841431,0.4017384946346283,0.8434625864028931,0.20350757241249084,0.9714625477790833
0.4284077286720276,0.2604967951774597,-0.2743898034095764,0.9998383522033691,0.4314727485179901,0.2540709376335144,-0.25652337074279785,0.9996460676193237,0.4334298372268677,0.25505179166793823,-0.256448358297348,0.9995768666267395,0.43548473715782166,0.25603586435317993,-0.25645771622657776,0.9996179342269897,0.4263225197792053,0.2536940574645996,-0.2542076110839844,0.9996658563613892,0.4245710074901581,0.25437653064727783,-0.25424426794052124,0.9995996356010437,0.422769159078598,0.25496166944503784,-0.254236102104187,0.9996374845504761,0.4403044879436493,0.27016881108283997,-0.17337584495544434,0.9992498755455017,0.42041799426078796,0.2678411602973938,-0.16037796437740326,0.9992892742156982,0.4322257339954376,0.2735118567943573,-0.24441061913967133,0.9994242191314697,0.4247404932975769,0.2733319401741028,-0.24082694947719574,0.9993594288825989,0.4646413028240204,0.32724666595458984,-0.16116447746753693,0.9986679553985596,0.40001392364501953,0.32291895151138306,-0.14906054735183716,0.9977558255195618,0.48691099882125854,0.2295844852924347,-0.2276040017604828,0.9974115490913391,0.37866640090942383,0.2222822606563568,-0.22246979176998138,0.9954723715782166,0.48174282908439636,0.11916931718587875,-0.2733705937862396,0.9890479445457458,0.38135120272636414,0.11467164754867554,-0.2698858678340912,0.9850854277610779,0.4816325306892395,0.10150280594825745,-0.30282506346702576,0.959549605846405,0.38115406036376953,0.1023072600364685,-0.30381494760513306,0.945146918296814,0.47597435116767883,0.09969046711921692,-0.30319899320602417,0.9560261964797974,0.38763901591300964,0.0962151288986206,-0.29833194613456726,0.9386436939239502,0.4741603136062622,0.1049976646900177,-0.2789982557296753,0.9588935375213623,0.38976114988327026,0.09946569800376892,-0.2738999128341675,0.9412369728088379,0.4501938819885254,0.5562742352485657,-0.009496568702161312,0.9994547963142395,0.40982040762901306,0.5536115169525146,0.009342793375253677,0.9994326233863831,0.45027974247932434,0.6903311014175415,0.02106780745089054,0.983342170715332,0.40369322896003723,0.6918078064918518,0.01208570133894682,0.9863874912261963,0.4454740881919861,0.8340277671813965,0.17582598328590393,0.9802462458610535,0.4034537076950073,0.8190656304359436,0.18599210679531097,0.9811378717422485,0.4415871500968933,0.8467847108840942,0.18459217250347137,0.8135308623313904,0.40604379773139954,0.8283404111862183,0.19719937443733215,0.8647302389144897,0.44409042596817017,0.8917443156242371,0.06464700400829315,0.9668415188789368,0.399897038936615,0.8884879350662231,0.09341531246900558,0.9729475975036621
0.4281579554080963,0.2682599723339081,-0.27521800994873047,0.9996991157531738,0.43038856983184814,0.26184791326522827,-0.2576163411140442,0.999422550201416,0.43197736144065857,0.26278284192085266,-0.2575669288635254,0.999255359172821,0.4337547719478607,0.263678640127182,-0.25758516788482666,0.9993852376937866,0.4260788559913635,0.26199212670326233,-0.25766268372535706,0.999462902545929,0.4244472086429596,0.2629806101322174,-0.2576851546764374,0.9993175268173218,0.4228019714355469,0.2639212906360626,-0.2576944828033447,0.9993957281112671,0.437803715467453,0.2777109444141388,-0.1680430769920349,0.9985907673835754,0.4198474586009979,0.2783433198928833,-0.1681990772485733,0.9986509680747986,0.4310002326965332,0.2811901271343231,-0.24222801625728607,0.9989601373672485,0.4245149791240692,0.281143456697464,-0.24235183000564575,0.9987713694572449,0.4596850275993347,0.3291492462158203,-0.14131034910678864,0.9964895844459534,0.4024828374385834,0.3302805721759796,-0.16397671401500702,0.9953358769416809,0.47941285371780396,0.23044726252555847,-0.19820459187030792,0.9941588640213013,0.3837268650531769,0.22743821144104004,-0.2504827082157135,0.9926081895828247,0.48127251863479614,0.11918102949857712,-0.2491861879825592,0.9880580902099609,0.38163450360298157,0.11893650889396667,-0.31448012590408325,0.9785163402557373,0.4824701249599457,0.10096603631973267,-0.2774086594581604,0.9586620330810547,0.3801656663417816,0.1068170964717865,-0.34770745038986206,0.9354566335678101,0.4767453968524933,0.09949600696563721,-0.2805441617965698,0.9565737247467041,0.3867696225643158,0.10054153203964233,-0.3449893593788147,0.9285854697227478,0.47432607412338257,0.10399320721626282,-0.2557307481765747,0.956550121307373,0.3894132971763611,0.1036342978477478,-0.3189268410205841,0.9270764589309692,0.4469356834888458,0.5587518811225891,0.006981926970183849,0.9989497065544128,0.41093170642852783,0.55942302942276,-0.007126068230718374,0.9989930987358093,0.44411465525627136,0.7197247743606567,0.05109400302171707,0.968518853187561,0.4039718806743622,0.7181431651115417,0.018305407837033272,0.9829539060592651,0.43198806047439575,0.8665482401847839,0.19313351809978485,0.9704510569572449,0.4060848653316498,0.8657956123352051,0.16547757387161255,0.9774048328399658,0.42648327350616455,0.8822494745254517,0.20101526379585266,0.8689027428627014,0.4065186679363251,0.8788594007492065,0.1738794445991516,0.8034570813179016,0.4378266930580139,0.9304986596107483,0.09152635931968689,0.9602548480033875,0.40926453471183777,0.9331214427947998,0.06315069645643234,0.9655099511146545
